time (Julian Date),adjusted_flux (solar flux unit (SFU))
2444447.2,197.3
2444448.2,188.4
2444449.2,169.5
2444450.2,155.2
2444451.2,143.2
2444452.2,136.5
2444453.2,131.9
2444454.2,131.8
2444455.2,133.1
2444456.2,130.9
2444457.2,132.6
2444458.2,143.2
2444459.2,142.3
2444460.2,146.4
2444461.2,156.4
2444462.2,173.5
2444463.2,184.1
2444464.2,189.5
2444465.2,193.3
2444466.2,191.6
2444467.2,191.7
2444468.2,195.7
2444469.2,197.6
2444470.2,204.1
2444471.2,201.4
2444472.2,192.9
2444473.2,194.0
2444474.2,178.2
2444475.2,174.2
2444476.2,164.3
2444477.2,153.7
2444478.2,154.5
2444479.2,159.2
2444480.2,168.3
2444481.2,178.4
2444482.2,191.3
2444483.2,198.6
2444484.2,213.2
2444485.2,224.3
2444486.2,232.1
2444487.2,224.9
2444488.2,215.6
2444489.2,210.8
2444490.2,213.0
2444491.2,200.8
2444492.2,189.7
2444493.2,188.6
2444494.2,188.1
2444495.2,178.8
2444496.2,171.7
2444497.2,163.1
2444498.2,153.7
2444499.2,159.5
2444500.2,157.9
2444501.2,154.4
2444502.2,160.0
2444503.2,167.5
2444504.2,159.5
2444505.2,178.6
2444506.2,188.6
2444507.2,191.3
2444508.2,183.8
2444509.2,184.2
2444510.2,183.2
2444511.2,185.1
2444512.2,178.2
2444513.2,174.0
2444514.2,171.1
2444515.2,167.9
2444516.2,174.0
2444517.2,175.2
2444518.2,182.5
2444519.2,185.3
2444520.2,198.6
2444521.2,212.0
2444522.2,223.5
2444523.2,232.6
2444524.2,240.7
2444525.2,247.7
2444526.2,253.3
2444527.2,250.9
2444528.2,236.9
2444529.2,214.9
2444530.2,201.0
2444531.2,200.6
2444532.2,203.1
2444533.2,200.4
2444534.2,204.1
2444535.2,205.3
2444536.2,196.0
2444537.2,192.4
2444538.2,182.9
2444539.2,180.2
2444540.2,177.2
2444541.2,178.1
2444542.2,186.4
2444543.2,201.7
2444544.2,211.5
2444545.2,226.1
2444546.2,234.2
2444547.2,241.5
2444548.2,249.9
2444549.2,263.2
2444550.2,273.9
2444551.2,272.6
2444552.2,266.3
2444553.2,255.3
2444554.2,257.2
2444555.2,255.9
2444556.2,233.3
2444557.2,226.8
2444558.2,218.7
2444559.2,205.2
2444560.2,191.0
2444561.2,181.6
2444562.2,174.8
2444563.2,172.4
2444564.2,161.6
2444565.2,161.7
2444566.2,171.4
2444567.2,167.1
2444568.2,175.0
2444569.2,176.4
2444570.2,189.6
2444571.2,185.3
2444572.2,191.4
2444573.2,206.0
2444574.2,216.3
2444575.2,223.0
2444576.2,213.2
2444577.2,198.0
2444578.2,199.5
2444579.2,186.4
2444580.2,170.9
2444581.2,176.5
2444582.2,169.3
2444583.2,175.1
2444584.2,180.4
2444585.2,203.6
2444586.2,240.5
2444587.2,244.2
2444588.2,253.1
2444589.2,266.1
2444590.2,273.1
2444591.2,254.8
2444592.2,255.1
2444593.2,238.5
2444594.2,235.8
2444595.2,224.7
2444596.2,231.0
2444597.2,226.1
2444598.2,223.6
2444599.2,220.7
2444600.2,220.1
2444601.2,268.6
2444602.2,231.5
2444603.2,217.2
2444604.2,209.9
2444605.2,199.0
2444606.2,189.7
2444607.2,181.4
2444608.2,173.1
2444609.2,166.8
2444610.2,161.8
2444611.2,157.4
2444612.2,168.7
2444613.2,169.2
2444614.2,167.0
2444615.2,164.6
2444616.2,160.6
2444617.2,156.6
2444618.2,158.2
2444619.2,154.0
2444620.2,149.9
2444621.2,152.4
2444622.2,155.3
2444623.2,161.0
2444624.2,165.5
2444625.2,160.0
2444626.2,156.7
2444627.2,156.4
2444628.2,156.8
2444629.2,157.3
2444630.2,169.3
2444631.2,174.7
2444632.2,175.7
2444633.2,197.2
2444634.2,204.3
2444635.2,209.3
2444636.2,209.1
2444637.2,207.4
2444638.2,210.2
2444639.2,205.5
2444640.2,197.5
2444641.2,187.9
2444642.2,185.5
2444643.2,180.5
2444644.2,179.2
2444645.2,176.8
2444646.2,185.2
2444647.2,186.5
2444648.2,190.8
2444649.2,197.9
2444650.2,200.4
2444651.2,193.7
2444652.2,187.0
2444653.2,188.2
2444654.2,190.3
2444655.2,178.9
2444656.2,188.3
2444657.2,190.0
2444658.2,199.7
2444659.2,218.0
2444660.2,231.7
2444661.2,233.9
2444662.2,238.7
2444663.2,235.5
2444664.2,225.1
2444665.2,224.4
2444666.2,230.6
2444667.2,238.9
2444668.2,245.5
2444669.2,227.4
2444670.2,212.6
2444671.2,201.5
2444672.2,200.5
2444673.2,203.0
2444674.2,203.1
2444675.2,199.7
2444676.2,188.8
2444677.2,202.2
2444678.2,208.9
2444679.2,206.4
2444680.2,194.9
2444681.2,181.6
2444682.2,180.0
2444683.2,175.0
2444684.2,182.8
2444685.2,189.4
2444686.2,189.4
2444687.2,187.9
2444688.2,191.5
2444689.2,199.3
2444690.2,198.5
2444691.2,197.6
2444692.2,203.6
2444693.2,212.4
2444694.2,208.2
2444695.2,214.1
2444696.2,210.8
2444697.2,211.3
2444698.2,221.3
2444699.2,219.7
2444700.2,226.3
2444701.2,235.7
2444702.2,242.4
2444703.2,268.8
2444704.2,287.9
2444705.2,268.8
2444706.2,272.0
2444707.2,251.9
2444708.2,254.9
2444709.2,256.7
2444710.2,254.9
2444711.2,247.7
2444712.2,242.8
2444713.2,229.2
2444714.2,215.0
2444715.2,200.8
2444716.2,196.2
2444717.2,191.5
2444718.2,205.0
2444719.2,203.0
2444720.2,203.9
2444721.2,198.8
2444722.2,194.6
2444723.2,178.2
2444724.2,176.9
2444725.2,175.3
2444726.2,187.9
2444727.2,193.5
2444728.2,206.4
2444729.2,221.3
2444730.2,237.4
2444731.2,231.2
2444732.2,234.1
2444733.2,222.5
2444734.2,218.7
2444735.2,217.7
2444736.2,228.2
2444737.2,223.4
2444738.2,221.3
2444739.2,232.5
2444740.2,224.0
2444741.2,218.9
2444742.2,207.6
2444743.2,194.3
2444744.2,186.6
2444745.2,180.1
2444746.2,180.3
2444747.2,169.3
2444748.2,159.6
2444749.2,169.8
2444750.2,177.2
2444751.2,173.7
2444752.2,176.9
2444753.2,181.3
2444754.2,170.6
2444755.2,164.6
2444756.2,156.1
2444757.2,149.6
2444758.2,144.3
2444759.2,134.9
2444760.2,133.8
2444761.2,135.9
2444762.2,140.6
2444763.2,146.7
2444764.2,146.7
2444765.2,152.8
2444766.2,157.1
2444767.2,154.8
2444768.2,152.0
2444769.2,152.6
2444770.2,159.1
2444771.2,164.7
2444772.2,169.2
2444773.2,171.3
2444774.2,170.0
2444775.2,165.8
2444776.2,159.8
2444777.2,153.6
2444778.2,166.1
2444779.2,171.2
2444780.2,174.6
2444781.2,183.6
2444782.2,193.8
2444783.2,193.3
2444784.2,191.5
2444785.2,187.4
2444786.2,178.9
2444787.2,175.3
2444788.2,168.8
2444789.2,163.2
2444790.2,165.8
2444791.2,152.5
2444792.2,148.7
2444793.2,149.8
2444794.2,152.4
2444795.2,150.0
2444796.2,156.5
2444797.2,167.3
2444798.2,167.7
2444799.2,174.2
2444800.2,184.2
2444801.2,194.5
2444802.2,205.2
2444803.2,200.8
2444804.2,204.7
2444805.2,220.2
2444806.2,234.6
2444807.2,228.1
2444808.2,235.9
2444809.2,254.7
2444810.2,261.6
2444811.2,259.5
2444812.2,272.9
2444813.2,255.8
2444814.2,223.6
2444815.2,213.3
2444816.2,204.1
2444817.2,197.6
2444818.2,183.9
2444819.2,182.6
2444820.2,192.3
2444821.2,190.6
2444822.2,178.8
2444823.2,179.5
2444824.2,173.0
2444825.2,178.3
2444826.2,180.4
2444827.2,182.0
2444828.2,206.4
2444829.2,208.9
2444830.2,208.7
2444831.2,208.1
2444832.2,225.0
2444833.2,221.8
2444834.2,228.6
2444835.2,243.9
2444836.2,254.5
2444837.2,269.7
2444838.2,267.1
2444839.2,262.1
2444840.2,254.8
2444841.2,258.8
2444842.2,254.6
2444843.2,272.9
2444844.2,281.4
2444845.2,275.3
2444846.2,259.0
2444847.2,265.2
2444848.2,255.9
2444849.2,248.3
2444850.2,242.7
2444851.2,229.1
2444852.2,233.3
2444853.2,248.7
2444854.2,263.1
2444855.2,262.5
2444856.2,266.2
2444857.2,256.5
2444858.2,247.5
2444859.2,240.8
2444860.2,234.1
2444861.2,229.9
2444862.2,228.3
2444863.2,230.4
2444864.2,227.3
2444865.2,218.1
2444866.2,216.6
2444867.2,210.4
2444868.2,200.1
2444869.2,191.1
2444870.2,183.0
2444871.2,183.7
2444872.2,182.2
2444873.2,182.1
2444874.2,188.8
2444875.2,202.8
2444876.2,200.8
2444877.2,204.5
2444878.2,203.7
2444879.2,210.6
2444880.2,204.9
2444881.2,196.4
2444882.2,191.1
2444883.2,193.5
2444884.2,200.3
2444885.2,204.0
2444886.2,200.6
2444887.2,205.4
2444888.2,213.3
2444889.2,220.0
2444890.2,236.7
2444891.2,256.2
2444892.2,275.4
2444893.2,287.0
2444894.2,302.4
2444895.2,302.8
2444896.2,296.5
2444897.2,278.4
2444898.2,257.8
2444899.2,238.1
2444900.2,218.6
2444901.2,208.1
2444902.2,201.0
2444903.2,186.1
2444904.2,172.0
2444905.2,171.3
2444906.2,182.3
2444907.2,187.6
2444908.2,201.5
2444909.2,207.2
2444910.2,222.4
2444911.2,241.3
2444912.2,255.2
2444913.2,263.1
2444914.2,254.0
2444915.2,244.6
2444916.2,241.3
2444917.2,234.7
2444918.2,232.5
2444919.2,231.0
2444920.2,216.9
2444921.2,223.6
2444922.2,215.8
2444923.2,207.2
2444924.2,191.2
2444925.2,181.1
2444926.2,172.8
2444927.2,160.8
2444928.2,157.1
2444929.2,152.0
2444930.2,153.8
2444931.2,152.7
2444932.2,151.9
2444933.2,150.5
2444934.2,159.1
2444935.2,178.3
2444936.2,190.4
2444937.2,206.4
2444938.2,226.4
2444939.2,231.7
2444940.2,230.7
2444941.2,230.2
2444942.2,238.7
2444943.2,241.7
2444944.2,260.0
2444945.2,262.0
2444946.2,275.7
2444947.2,287.8
2444948.2,292.3
2444949.2,278.6
2444950.2,266.8
2444951.2,254.2
2444952.2,218.9
2444953.2,193.0
2444954.2,172.5
2444955.2,157.5
2444956.2,144.3
2444957.2,136.3
2444958.2,129.7
2444959.2,133.8
2444960.2,142.2
2444961.2,145.8
2444962.2,153.1
2444963.2,156.1
2444964.2,162.1
2444965.2,166.3
2444966.2,176.8
2444967.2,183.0
2444968.2,183.6
2444969.2,185.7
2444970.2,182.8
2444971.2,179.8
2444972.2,177.1
2444973.2,176.1
2444974.2,170.4
2444975.2,165.4
2444976.2,166.8
2444977.2,166.9
2444978.2,156.9
2444979.2,164.4
2444980.2,145.7
2444981.2,136.4
2444982.2,132.4
2444983.2,127.5
2444984.2,130.6
2444985.2,136.4
2444986.2,146.7
2444987.2,152.5
2444988.2,167.6
2444989.2,169.4
2444990.2,167.1
2444991.2,163.4
2444992.2,152.9
2444993.2,148.0
2444994.2,149.2
2444995.2,169.4
2444996.2,182.8
2444997.2,197.2
2444998.2,234.8
2444999.2,267.1
2445000.2,284.7
2445001.2,289.0
2445002.2,284.8
2445003.2,279.9
2445004.2,273.1
2445005.2,252.8
2445006.2,245.3
2445007.2,245.4
2445008.2,239.9
2445009.2,245.2
2445010.2,231.8
2445011.2,213.7
2445012.2,211.1
2445013.2,204.1
2445014.2,194.9
2445015.2,185.3
2445016.2,180.4
2445017.2,170.6
2445018.2,162.6
2445019.2,165.7
2445020.2,171.0
2445021.2,171.3
2445022.2,165.3
2445023.2,163.9
2445024.2,173.1
2445025.2,186.1
2445026.2,184.2
2445027.2,204.2
2445028.2,222.1
2445029.2,224.1
2445030.2,231.3
2445031.2,228.2
2445032.2,230.1
2445033.2,238.2
2445034.2,245.4
2445035.2,229.9
2445036.2,228.3
2445037.2,207.0
2445038.2,192.2
2445039.2,178.9
2445040.2,178.2
2445041.2,181.1
2445042.2,185.6
2445043.2,201.2
2445044.2,207.7
2445045.2,227.7
2445046.2,230.5
2445047.2,226.8
2445048.2,219.6
2445049.2,217.0
2445050.2,212.3
2445051.2,213.7
2445052.2,202.3
2445053.2,189.0
2445054.2,189.9
2445055.2,192.7
2445056.2,195.4
2445057.2,200.5
2445058.2,198.0
2445059.2,194.5
2445060.2,184.2
2445061.2,172.2
2445062.2,172.1
2445063.2,169.9
2445064.2,158.1
2445065.2,159.9
2445066.2,165.2
2445067.2,164.1
2445068.2,162.1
2445069.2,167.4
2445070.2,177.1
2445071.2,178.6
2445072.2,177.5
2445073.2,170.9
2445074.2,158.0
2445075.2,152.1
2445076.2,148.3
2445077.2,145.9
2445078.2,146.9
2445079.2,145.1
2445080.2,144.2
2445081.2,145.3
2445082.2,156.9
2445083.2,175.3
2445084.2,181.0
2445085.2,182.6
2445086.2,178.3
2445087.2,167.2
2445088.2,161.0
2445089.2,155.5
2445090.2,149.8
2445091.2,151.6
2445092.2,147.4
2445093.2,147.6
2445094.2,144.7
2445095.2,148.6
2445096.2,153.0
2445097.2,150.9
2445098.2,150.8
2445099.2,139.9
2445100.2,130.6
2445101.2,132.3
2445102.2,132.3
2445103.2,129.8
2445104.2,132.2
2445105.2,132.2
2445106.2,139.0
2445107.2,142.2
2445108.2,146.8
2445109.2,155.8
2445110.2,155.7
2445111.2,165.4
2445112.2,158.8
2445113.2,155.7
2445114.2,144.7
2445115.2,145.7
2445116.2,157.9
2445117.2,171.5
2445118.2,171.3
2445119.2,170.8
2445120.2,142.8
2445121.2,136.7
2445122.2,134.1
2445123.2,135.1
2445124.2,141.5
2445125.2,158.2
2445126.2,156.5
2445127.2,149.5
2445128.2,158.6
2445129.2,167.3
2445130.2,177.4
2445131.2,196.0
2445132.2,224.3
2445133.2,238.3
2445134.2,240.1
2445135.2,240.7
2445136.2,235.8
2445137.2,210.7
2445138.2,206.0
2445139.2,200.6
2445140.2,207.5
2445141.2,207.1
2445142.2,210.7
2445143.2,197.2
2445144.2,187.3
2445145.2,168.2
2445146.2,159.1
2445147.2,142.2
2445148.2,127.5
2445149.2,123.1
2445150.2,111.6
2445151.2,108.4
2445152.2,106.5
2445153.2,106.9
2445154.2,109.4
2445155.2,111.4
2445156.2,114.0
2445157.2,121.2
2445158.2,128.2
2445159.2,150.3
2445160.2,176.5
2445161.2,203.4
2445162.2,226.3
2445163.2,239.7
2445164.2,252.7
2445165.2,269.3
2445166.2,274.0
2445167.2,269.4
2445168.2,273.3
2445169.2,247.2
2445170.2,234.6
2445171.2,196.4
2445172.2,173.8
2445173.2,149.6
2445174.2,128.5
2445175.2,117.7
2445176.2,108.1
2445177.2,102.0
2445178.2,97.9
2445179.2,96.4
2445180.2,97.5
2445181.2,112.3
2445182.2,114.5
2445183.2,123.4
2445184.2,138.2
2445185.2,153.4
2445186.2,167.3
2445187.2,180.9
2445188.2,201.1
2445189.2,219.6
2445190.2,217.5
2445191.2,212.4
2445192.2,209.6
2445193.2,205.0
2445194.2,195.2
2445195.2,183.0
2445196.2,176.8
2445197.2,172.9
2445198.2,161.5
2445199.2,165.1
